,GEOID,pickups_intract,NYPDfelony,units,perSQFTvalueC1,newperSQFTvalueC1,Pop_Den,Median_Household_Income,Gini_Index,Ave_Commute_Min,Unemployed_rate_16,Moved_after_2010
568,36047073600,9360.685444,48,,275.6037796,295.0629918,52632.53,60051,0.5158,45,0.100969766,0.262815297
569,36047073800,9478.170064,27,,290.605084,305.1328099,51391.84,55714,0.4853,42,0.063400576,0.133606557
570,36047074000,8523.718127,64,,268.1543226,280.8354435,68008.16,60170,0.4005,47,0.086528497,0.168
571,36047074200,9150.890733,40,,339.5093567,389.9002876,53336.87,75952,0.3951,41,0.068986569,0.167023555
572,36047074400,8978.320046,15,,398.7348062,452.2826031,37854.47,102125,0.4962,31,0.054945055,0.182552504
573,36047074600,10553.43718,30,,337.6728385,363.8710633,29342.39,82188,0.4084,36,0.05573081,0.148260212
574,36047074800,10119.41276,24,,424.6089127,479.8923619,27961.17,61667,0.5136,37,0.061146497,0.199074074
575,36047075000,9940.418384,11,,390.0767191,443.4414635,43131.62,52774,0.4588,35,0.089689858,0.162891046
576,36047075200,9927.881825,6,,459.046379,478.5940733,15268.3,111429,0.4944,30,0.07424594,0.057823129
577,36047075400,9942.288607,12,,472.2684264,525.0667629,23487.38,86389,0.3912,29,0.06676783,0.172566372
578,36047075600,9947.108344,17,,485.2239343,510.7220584,29415.06,62935,0.454,32,0.060810811,0.183431953
579,36047075800,11765.02661,10,,498.99066,518.9274348,23230.12,84044,0.5249,38,0.10654828,0.160741886
580,36047076000,10407.98236,15,,444.2811278,509.4411625,42975.81,41364,0.6094,40,0.096685083,0.268129771
581,36047076200,10779.66896,25,,398.4443574,466.1339664,67145.23,46667,0.5027,41,0.013106796,0.287878788
582,36047076400,21400.10899,14,,401.6893602,504.0942547,65235.36,47364,0.4507,44,0.109640832,0.257731959
583,36047076600,10936.32392,33,,371.1824931,460.3484492,77375.34,59926,0.4294,44,0.0710466,0.272373541
584,36047076800,17388.09711,53,,358.1149434,417.2082947,28242.8,44858,0.5432,34,0.097368421,0.237455197
585,36047077000,21624.65198,37,,268.5576398,326.2093359,52375.86,54732,0.4588,43,0.117073171,0.190751445
586,36047077200,53547.61922,48,,356.0014505,397.6093171,18685.08,61117,0.4808,41,0.052429668,0.207381371
587,36047077400,19568.11386,43,,296.0986116,327.2155503,58420.39,49125,0.3801,42,0.04,0.278503046
588,36047077600,9792.268628,203,440,283.3459898,295.0118084,54925.34,62529,0.3492,43,0.086727989,0.252637749
589,36047078000,10175.50759,24,,276.1845742,308.3265468,40707.14,81299,0.3627,41,0.090973202,0.069958848
590,36047078200,10409.02497,38,,241.1086572,255.851509,72096.29,51975,0.3881,45,0.054819552,0.263157895
591,36047078400,10355.42239,33,,263.4601465,287.2976157,43407.02,93176,0.3977,45,0.045239703,0.125609757
592,36047078600,22656.37614,156,,228.2122007,255.9041778,74077.95,42482,0.4185,42,0.126043406,0.369552915
593,36047078800,20806.67618,94,,252.5682281,300.900254,53362.89,40188,0.484,45,0.071868583,0.293015332
594,36047079000,20859.21051,75,,232.8050683,265.1187026,74845.66,47500,0.4484,48,0.090694006,0.246613996
595,36047079200,24691.36772,108,,244.3511461,281.4396429,45072.68,37295,0.4347,49,0.16553288,0.265120133
596,36047079400,25317.26318,194,,239.0294083,273.5279246,22894.56,45227,0.4055,46,0.146964856,0.178343949
597,36047079601,17325.46152,74,,312.2283475,396.8526164,110920.1,46450,0.4207,41,0.105358436,0.274081959
598,36047079602,21184.85928,107,,272.948171,342.3068732,89061.17,38227,0.4326,44,0.104651163,0.339328537
599,36047079801,20351.23941,49,,442.1750949,583.7499462,57639.62,61250,0.4896,47,0.162057522,0.241673122
600,36047079802,16692.96567,76,254,353.472231,456.5743535,145019.1,53221,0.3895,40,0.156935346,0.27119359
601,36047080000,27256.25443,60,87,379.9820641,481.7673895,56622.76,55833,0.5092,45,0.118312757,0.231634183
602,36047080200,29071.26372,93,,348.334277,428.5588139,70341.28,41607,0.5041,43,0.132190942,0.330490405
603,36047080400,29779.46261,75,,273.256436,297.1098697,44795.93,31941,0.6064,43,0.157832043,0.402234637
604,36047080600,26098.02881,83,,301.5582439,345.2171253,66050.54,39194,0.425,38,0.098039216,0.265676568
605,36047080800,50506.19452,103,,,,10107.68,9829,0.31,40,0.62745098,0.182692308
606,36047081000,25488.54517,53,,261.6197496,297.6879199,34986.91,40698,0.4788,44,0.113513514,0.271788991
607,36047081400,10525.38647,45,,241.92028,266.6009996,42630.23,48415,0.4629,46,0.155684287,0.268415741
608,36047081600,11111.54327,68,,259.1263683,269.97735,41119.16,45125,0.4228,46,0.113115892,0.220930233
609,36047081800,17993.69641,79,,221.2539486,263.2176934,72311.3,44954,0.4241,47,0.07972028,0.33929673
610,36047082000,23320.02799,110,,232.9890758,287.5468073,84636.48,36472,0.6111,47,0.139977178,0.335297268
611,36047082200,26656.96075,89,,256.5131432,315.3033666,116004.4,38997,0.4631,45,0.085059376,0.304900181
612,36047082400,24423.62253,77,,253.0246742,278.4230856,52236.21,44432,0.4638,50,0.164651163,0.346477052
613,36047082600,22685.42417,81,,217.0569,249.6931345,63484.24,44120,0.467,42,0.152806227,0.193114578
614,36047082800,17857.5548,87,,217.9915675,250.0034735,59957.41,47269,0.3921,47,0.068341121,0.28363047
615,36047083000,12481.42246,90,,261.339906,281.7226615,77307.52,45598,0.3969,40,0.043736983,0.317868627
616,36047083200,9001.544376,26,,274.1711174,301.6048664,41657.19,62083,0.3589,45,0.097495528,0.187070151
617,36047083400,7792.24448,26,,299.5757977,305.1576835,34000.35,57708,0.3659,47,0.109977324,0.090434783
618,36047083600,12876.1037,34,,246.7995139,254.4618588,24942.37,58068,0.4365,46,0.107049608,0.221192053
619,36047083800,10324.66425,35,,292.6094464,302.7668059,37342.92,66618,0.4013,50,0.055640244,0.122107969
620,36047084000,10517.4498,44,,265.8680967,287.5744433,34526.68,51331,0.4074,46,0.093419984,0.188295165
621,36047084600,14490.01184,28,,240.2969886,257.9062668,26501.77,48182,0.4535,47,0.071513707,0.186588921
622,36047084800,11965.54017,26,,243.5198988,264.3369858,30307.13,52232,0.4212,44,0.123986095,0.252268603
623,36047085000,8943.721125,48,,287.1152493,307.9760213,28655.66,75417,0.3881,48,0.066037736,0.121212121
625,36047085400,7962.757094,39,,284.2565375,316.0816189,39045.95,39819,0.4032,40,0.097264438,0.101596517
626,36047085600,9812.145315,36,,257.6796509,278.7593462,53711.16,52554,0.3609,42,0.100422833,0.301759134
627,36047085800,8254.687332,30,,245.2243623,287.3832581,46144.45,52083,0.3755,45,0.057251908,0.322303922
628,36047086000,10767.98094,75,,249.4231159,278.4424165,54906.1,42270,0.4038,43,0.096754057,0.083333333
629,36047086200,12195.99236,59,,231.6135132,265.7864206,55496.97,44018,0.4904,51,0.121586476,0.277829747
630,36047086400,13253.58263,38,,195.8118348,224.5879855,37463.84,42794,0.4458,40,0.196597353,0.184073107
631,36047086600,13621.27609,52,,204.8432392,229.2310886,52536.77,46438,0.4596,45,0.074026803,0.317886179
632,36047086800,15192.02855,77,,202.6213209,228.9834374,46257.2,47679,0.4181,48,0.091894977,0.314358538
633,36047087000,9631.039459,55,,232.4459061,246.7694869,53007.95,33750,0.4639,49,0.135290364,0.296950241
634,36047087200,9104.377477,51,,231.9103263,265.0406017,47962.74,42891,0.4245,44,0.12886969,0.129579982
635,36047087401,20495.06421,77,,248.0284471,278.8806803,61915.7,30150,0.4507,44,0.12795858,0.307069219
636,36047087600,22318.16037,51,,305.8333361,327.5652195,30832.97,40109,0.4834,46,0.052287582,0.349529781
637,36047087800,23761.45037,62,,197.0339288,215.80867,48168.32,40208,0.4178,47,0.110935024,0.265450861
638,36047088000,28636.82254,106,,234.549105,249.50164,45532.26,51827,0.3913,41,0.071069182,0.329804561
639,36047088200,17681.95487,75,,191.4682497,209.2239858,84896.74,46750,0.4023,44,0.089456869,0.169615385
640,36047088400,14538.88512,66,,173.8254624,194.2102258,76323.4,37853,0.4464,50,0.0808452,0.310774228
641,36047088600,15640.06372,84,,189.1456406,213.8058406,64445.27,45208,0.4521,50,0.119817768,0.355371901
642,36047088800,17378.70132,56,,199.274634,208.2618702,55430.36,43046,0.4284,52,0.113381995,0.272104181
643,36047089000,21617.02755,120,,179.812025,199.552597,70376.14,28688,0.4443,47,0.173988239,0.342300557
644,36047089200,15316.84966,175,,152.1412522,185.8637491,52652.35,25350,0.4258,51,0.1306332,0.257928118
645,36047089400,14684.57382,78,,232.0671755,242.7684697,56412.3,43159,0.4582,51,0.12492564,0.271952259
646,36047089600,12707.17887,90,,203.258523,223.8142055,59282.05,34482,0.4488,50,0.101754386,0.377333333
647,36047089800,13161.95097,45,,226.6032253,244.5299822,29816.65,38988,0.4541,53,0.177750907,0.27925117
648,36047090000,21045.61942,157,,230.3760084,257.8876936,56228.57,27716,0.5195,41,0.086175943,0.293998991
649,36047090200,16249.08908,84,,227.9100246,236.0953098,52816.4,42734,0.4848,42,0.192654193,0.152099886
650,36047090600,16698.45517,156,,179.3815259,167.3846558,57107.97,15674,0.5363,52,0.215339233,0.17787555
651,36047090800,25277.45426,279,,155.5663295,155.1167116,49616.76,12863,0.5245,44,0.213531968,0.239731143
652,36047091000,18080.46743,126,,232.6224118,205.5890364,74426.06,10746,0.4848,71,0.292712799,0.21701603
653,36047091200,14260.19279,186,,,,102631.9,20360,0.4554,49,0.230520977,0.25289824
654,36047091600,18387.55771,101,,226.2064322,243.9983303,57531.27,31105,0.4833,45,0.11969941,0.334331935
655,36047091800,17875.0248,45,,255.0983667,273.0106982,37781.37,27500,0.5117,48,0.152996845,0.173954373
656,36047092000,20055.98742,132,,248.3560931,271.9227035,37504.78,32292,0.5836,46,0.125181951,0.247491639
657,36047092200,13685.60801,33,,220.3731709,248.2366149,46437.52,39485,0.4012,53,0.134502924,0.276512176
658,36047092400,21461.35317,155,,229.6978028,223.4301704,35193.55,37266,0.4417,43,0.104230533,0.310344828
659,36047092800,13687.66693,50,,206.890953,224.8317896,44128.91,45762,0.4287,40,0.092578986,0.308385933
660,36047093000,16901.752,37,,220.1674382,229.1146898,34416.89,56014,0.3955,53,0.117912371,0.210843374
661,36047093200,17300.42452,42,,267.8879119,278.8855307,12368.63,83500,0.3713,38,0.139272271,0.110132159
662,36047093400,15469.05007,20,,269.4277527,282.9557077,35901.03,51648,0.4277,50,0.08961039,0.210050251
663,36047093600,14369.19325,25,,255.7067204,260.0750544,29520.09,71964,0.3674,45,0.025806452,0.074313409
664,36047093800,11409.0946,33,,226.3288662,247.7239126,43382.13,34018,0.481,40,0.136759582,0.372960373
665,36047094401,19621.80534,85,,234.8487222,251.5774321,27438.57,66167,0.4103,51,0.157827747,0.1672
666,36047094402,5608.520895,31,,,,70464.16,23417,0.4297,46,0.191278494,0.174563591
667,36047094600,24516.49055,28,,239.8647548,262.5243695,18291.85,60950,0.4737,43,0.107645875,0.10058309
668,36047095000,11561.61216,55,,227.597382,242.657678,34569.78,68854,0.403,49,0.110310421,0.163509472
669,36047095400,11303.14314,57,,230.146733,253.2304535,53017.9,72610,0.412,50,0.089422028,0.267782427
670,36047095600,11329.67669,41,,226.5028652,256.3223575,50342.89,65459,0.4472,51,0.064082886,0.165407855
671,36047095800,11176.74865,42,,275.86862,291.6442243,42434.54,62431,0.4201,50,0.088478367,0.162541254
673,36047096200,8524.523301,33,,264.5995304,291.5398862,26485.37,64750,0.3851,51,0.03003003,0.228796844
674,36047096400,8420.776135,36,,266.3298231,279.4767232,32444.34,51631,0.3989,44,0.073891626,0.232067511
675,36047096600,8641.471991,19,,288.9108886,305.4859899,33716.39,70625,0.4884,44,0.049192929,0.188579018
676,36047096800,7106.373868,23,,305.0543596,305.8997851,25740.16,62250,0.5266,42,0.117924528,0.089411765
677,36047097000,7794.496453,38,,294.7834925,312.6268504,34639.02,81548,0.4546,47,0.101746393,0.168115942
678,36047097400,12033.79141,98,,266.3089504,299.6406345,32247.84,56992,0.334,49,0.078565329,0.193377483
679,36047098200,16483.03577,86,,,,30901.61,19720,0.4834,48,0.142947103,0.169267707
680,36047098400,5380.094691,29,,182.6360924,241.7442531,46716.71,71146,0.386,49,0.049659202,0.13509061
681,36047098600,7437.794126,30,,195.1078514,255.0665922,55827.94,69375,0.3518,58,0.085271318,0.165242165
682,36047098800,7722.517162,43,,255.8466173,302.3679294,49851.45,59348,0.3936,42,0.09486166,0.359099804
683,36047099000,7807.480046,35,,305.6024703,315.3432335,24551.9,75208,0.5696,41,0.105736783,0.286334056
684,36047099200,6418.862342,23,,274.5964523,295.4015966,40465.55,66964,0.4067,51,0.097096189,0.157407407
685,36047099400,8296.174559,22,,191.5986827,248.1209367,30117.53,64043,0.3862,50,0.057142857,0.152857143
686,36047099600,9045.899295,25,,199.655262,244.542617,52143.01,64375,0.4389,52,0.144503546,0.215938303
687,36047099800,19962.5724,33,,180.7917347,219.3341366,22843.42,72143,0.3577,48,0.068433735,0.206980519
688,36047100400,6297.349491,19,,185.5671321,243.4011355,55524.68,66105,0.4007,48,0.094527363,0.173913043
689,36047100600,7254.022683,26,,229.9628847,296.2132773,43604.61,65096,0.4068,54,0.104895105,0.248235294
690,36047100800,7100.57294,30,,230.0368839,276.0670555,37189.18,60446,0.4611,52,0.127304653,0.190817791
691,36047101000,8170.923316,19,,245.8293223,280.5507865,30866.48,59840,0.4156,55,0.125121242,0.309037901
692,36047101200,7666.212219,22,,240.6548876,317.0063751,34541.55,64760,0.3527,47,0.10678733,0.232365145
693,36047101400,7389.30786,12,,226.9387501,302.40451,37440.62,60969,0.4122,49,0.091423948,0.203182375
694,36047101600,5360.908924,12,,201.7073474,259.5226489,36724.02,98208,0.3105,47,0.112097669,0.097664544
695,36047101800,11595.13616,18,,208.4399316,274.3276639,15801.02,73667,0.3802,48,0.039232781,0.182957393
696,36047102000,7488.869131,18,,229.0521226,300.7757151,35161.64,84563,0.4016,54,0.111214087,0.228243021
697,36047102200,7765.798968,24,,242.1538523,313.1915604,35068.83,57143,0.4349,53,0.078838174,0.076923077
698,36047102400,6825.275403,15,,211.4017384,279.7157781,38182.53,74009,0.314,51,0.147804054,0.181395349
699,36047102600,6481.636311,16,,187.4610518,244.2185669,47790.54,67955,0.3814,49,0.042335766,0.139772727
700,36047102800,40013.25722,53,,193.2613203,256.0778354,3886.638,62216,0.4003,52,0.135394456,0.201629328
701,36047103400,27334.2991,136,,,,15703.87,18158,0.5027,60,0.257246377,0.140047676
702,36047105801,20022.05598,47,,,,39857.75,25276,0.4672,52,0.138349515,0.122732769
703,36047105804,31574.33576,78,,166.030303,195.4646465,21810.48,27649,0.4262,51,0.152542373,0.162666667
704,36047107000,112063.9434,386,,198.1763399,250.0594117,980.5034,77768,0.3106,53,0.116573034,0.592672414
705,36047107800,17958.17304,40,,253.3895087,303.7267783,20391.47,59455,0.3774,55,0.122930464,0.204467354
706,36047109800,30390.50358,96,,222.7484657,250.5785931,6542.745,43664,0.4547,54,0.196428571,0.386023295
707,36047110400,26384.54566,221,,226.1751232,263.8405945,17219.44,44063,0.4535,50,0.114463177,0.273237679
708,36047110600,6063.31651,107,,,,67197.7,24564,0.5028,51,0.138731597,0.245679012
709,36047111000,4368.01525,62,,,,71461.28,16716,0.6146,53,0.221760797,0.250338295
710,36047111600,17712.68096,76,,230.1377933,247.5418837,19379.83,36175,0.5048,48,0.085123967,0.344594595
711,36047111800,5753.348949,70,,230.1134029,238.5991351,47648.03,33160,0.5288,42,0.168103448,0.218590398
712,36047112000,6132.724235,89,,228.0284112,256.796021,48220.57,21507,0.5421,42,0.164933135,0.382592928
713,36047112200,11033.87139,97,,219.8077895,250.6606144,59927.93,30987,0.4841,58,0.065384615,0.369740376
714,36047112400,6304.719265,120,,232.6386974,255.144967,49499.12,40707,0.5063,54,0.064202335,0.413520633
715,36047112600,11456.75414,87,,202.343227,227.1928515,58808.87,40323,0.4697,45,0.178234314,0.36328125
716,36047112800,12523.79957,75,,231.0038234,245.8679742,53840.61,34028,0.5171,42,0.141736402,0.383070301
717,36047113000,13183.65765,59,,253.6558084,276.8490997,58562.94,29038,0.4918,48,0.175317797,0.214490675
718,36047113200,13498.6929,45,,246.7394873,263.6105678,25058.71,49250,0.4232,42,0.094480823,0.138461538
719,36047113400,10431.68084,111,,232.6575617,210.5930423,52451.39,19205,0.5935,47,0.19005848,0.28280543
720,36047114201,11479.41643,42,,254.1929274,285.3772483,15254.06,45682,0.4468,42,0.086956522,0.310714286
721,36047114202,4319.709687,37,,217.5227867,245.227135,60254.44,41352,0.3834,50,0.10572337,0.276548673
722,36047114400,29202.25608,99,,229.2856834,232.4912748,15591.52,26429,0.4472,42,0.113131313,0.352331606
723,36047114600,6057.823911,72,,220.7246139,254.4011574,50456.73,30101,0.436,45,0.11952487,0.31372549
724,36047115000,5609.381204,40,,237.7131962,262.4210396,45434.94,40104,0.4538,45,0.121445042,0.40969163
725,36047115200,5889.334311,96,,251.4530267,277.6608471,50089.27,32500,0.54,46,0.085176085,0.264
726,36047115600,10869.53023,141,,175.6575085,188.5784075,67300.61,15854,0.5753,41,0.182356814,0.179796696
727,36047115800,10537.28759,82,,226.2786105,256.205611,49098.82,44142,0.4467,47,0.161440961,0.299667037
728,36047116000,5367.222631,48,,249.2911344,289.1765625,36588.32,26745,0.4901,47,0.088082902,0.19447641
729,36047116200,5084.828112,44,,252.7176142,285.7493287,37428.51,42829,0.4722,44,0.12923923,0.126530612
730,36047116400,6436.000713,135,,244.543735,272.7570351,44277.93,40357,0.5007,40,0.131661442,0.201342282
731,36047116600,5650.027208,67,,239.3787252,261.2964139,46553.88,33892,0.5101,43,0.146678171,0.307604994
732,36047116800,5103.126883,50,,246.3538389,269.7469626,28408.62,31983,0.4362,44,0.036775106,0.402482269
733,36047117000,5452.188844,50,,233.6417776,244.4803296,27042.54,35889,0.4487,37,0.161335188,0.307539683
734,36047117201,4886.591704,43,,217.0270291,230.9882906,50858.4,51042,0.459,50,0.099910794,0.256274769
735,36047117202,5744.773904,38,,235.6804525,245.7280756,53240.55,52260,0.4249,42,0.054545455,0.342516069
736,36047117400,8053.99232,87,,218.9373398,239.0247694,51931.41,53549,0.4182,41,0.062660503,0.28964253
737,36047117601,5764.703822,35,,225.9098043,255.4390198,51627.72,44088,0.4111,43,0.09078114,0.2545018
738,36047117602,5441.011807,51,,206.4342533,230.7830488,50431.27,28304,0.5228,43,0.08361204,0.284054911
739,36047117800,5306.976569,40,,230.9431792,251.4350707,30745.92,36061,0.5146,44,0.082010582,0.248987854
741,36047118201,4782.116818,27,,236.7293036,259.1442426,62584.15,42301,0.4269,41,0.054813774,0.406568516
742,36047118202,4704.171527,43,,239.6059488,261.1387682,57601.58,46048,0.5437,41,0.068235294,0.281179138
743,36047118400,7754.760116,65,,203.8579227,227.941976,68596.57,50319,0.4423,40,0.052505967,0.317988669
744,36047118600,4976.841148,54,,230.7153359,257.1251978,54939.8,41471,0.4899,44,0.093666369,0.294594595
745,36047118800,6597.835373,96,,204.573125,232.7395367,67120.99,30699,0.5644,41,0.075955998,0.263701351
746,36047119000,5313.883899,51,,231.1608711,260.8852436,48141.66,30565,0.4664,39,0.131078224,0.355714286
747,36047119200,8006.694051,58,,243.992903,273.4218904,37051.6,43182,0.4505,39,0.096868172,0.288954635
748,36047119400,6481.124255,106,,234.7358523,249.944434,51363.75,32136,0.4642,39,0.079483696,0.416515426
749,36047119600,10868.34067,145,,221.4903009,239.1452304,41098.05,32115,0.4813,40,0.0716946,0.273878021
750,36047119800,11586.74449,94,,216.6907584,228.0989295,28032.16,31225,0.4545,39,0.150643452,0.357345972
751,36047120000,5335.776498,72,,210.4019263,229.8933858,38369.17,32468,0.4111,45,0.10625,0.323432343
752,36047120200,5790.997796,34,,227.6943834,263.6249544,34808.44,47206,0.4641,40,0.050732807,0.14559387
753,36047120800,17123.34334,193,,206.86538,231.7715938,45903.57,32269,0.4717,43,0.118066561,0.21606738
754,36047121000,5696.283268,44,,,,68626.24,17139,0.551,45,0.237956204,0.125163827
755,36047121400,6032.895174,83,,,,67947.73,19264,0.5543,43,0.148148148,0.21361649
756,36047122000,37711.99085,101,,207.28226,236.3513167,13168.27,43125,0.5001,42,0.128472222,0.395260664
757,36047123700,80549.93663,108,,261.2012433,328.2102478,52563.8,30035,0.4208,28,0.047379032,0.296042618
758,36047150200,44806.73671,39,,563.159779,710.4671432,24051.45,100813,0.4356,38,0.05904059,0.342130066
759,36047152200,51645.37527,75,,401.3038159,516.8522778,24938.66,81618,0.4758,38,0.069381599,0.155844156